order_id,order_date,ship_date,ship_mode,customer_id
ORD-04422,2024-09-15,2024-09-20,Standard Class,C0239
ORD-04423,2023-03-04,2023-03-06,Standard Class,C0104
ORD-04424,2024-04-01,2024-04-02,Same Day,C0395
ORD-04425,2024-07-20,2024-07-23,Second Class,C0366
ORD-04426,2024-11-27,2024-11-30,Standard Class,C0029
ORD-04427,2023-05-26,2023-05-28,Standard Class,C0089
ORD-04428,2023-01-28,2023-01-30,Second Class,C0375
ORD-04429,2023-12-14,2023-12-18,Standard Class,C0397
ORD-04430,2023-05-09,2023-05-12,Second Class,C0051
ORD-04431,2023-07-01,2023-07-04,Same Day,C0364
ORD-04432,2023-08-17,2023-08-21,Standard Class,C0438
ORD-04433,2023-01-24,2023-01-28,Standard Class,C0147
ORD-04434,2022-06-07,2022-06-11,Second Class,C0314
ORD-04435,2024-10-24,2024-10-26,Standard Class,C0036
ORD-04436,2022-06-16,2022-06-20,Standard Class,C0284
ORD-04437,2024-08-17,2024-08-20,Standard Class,C0452
ORD-04438,2023-02-13,2023-02-15,Second Class,C0387
ORD-04439,2022-07-13,2022-07-17,Standard Class,C0486
ORD-04440,2022-08-23,2022-08-26,Same Day,C0101
ORD-04441,2023-12-19,2023-12-22,First Class,C0107
ORD-04442,2024-03-26,2024-03-29,Standard Class,C0345
ORD-04443,2023-02-08,2023-02-11,Second Class,C0425
ORD-04444,2024-06-11,2024-06-14,Standard Class,C0291
ORD-04445,2023-11-09,2023-11-14,Second Class,C0349
ORD-04446,2022-03-09,2022-03-11,Standard Class,C0105
ORD-04447,2022-03-29,2022-04-05,Standard Class,C0221
ORD-04448,2022-08-05,2022-08-08,Second Class,C0076
ORD-04449,2022-01-01,2022-01-03,Standard Class,C0227
ORD-04450,2022-05-20,2022-05-22,First Class,C0084
ORD-04451,2023-09-10,2023-09-13,Second Class,C0465
ORD-04452,2022-05-13,2022-05-17,Standard Class,C0076
ORD-04453,2022-06-27,2022-06-29,Standard Class,C0249
ORD-04454,2024-03-20,2024-03-22,First Class,C0255
ORD-04455,2023-01-15,2023-01-19,Standard Class,C0050
ORD-04456,2024-06-26,2024-06-27,Second Class,C0356
ORD-04457,2023-10-20,2023-10-25,Second Class,C0458
ORD-04458,2023-03-26,2023-03-30,First Class,C0210
ORD-04459,2023-08-09,2023-08-12,Second Class,C0158
ORD-04460,2023-04-08,2023-04-11,Standard Class,C0328
ORD-04461,2024-09-16,2024-09-17,First Class,C0233
ORD-04462,2022-05-02,2022-05-07,First Class,C0371
ORD-04463,2022-01-17,2022-01-19,Second Class,C0077
ORD-04464,2022-11-23,2022-11-26,Standard Class,C0223
ORD-04465,2022-11-14,2022-11-17,Standard Class,C0121
ORD-04466,2024-03-19,2024-03-21,Second Class,C0454
ORD-04467,2023-05-18,2023-05-21,Standard Class,C0310
ORD-04468,2022-04-29,2022-05-04,Standard Class,C0327
ORD-04469,2023-12-11,2023-12-14,Standard Class,C0341
ORD-04470,2022-02-14,2022-02-20,Standard Class,C0358
ORD-04471,2022-11-10,2022-11-15,Standard Class,C0107
ORD-04472,2023-02-22,2023-02-25,Standard Class,C0241
ORD-04473,2023-07-10,2023-07-13,Standard Class,C0435
ORD-04474,2022-11-22,2022-11-25,Second Class,C0028
ORD-04475,2023-05-30,2023-06-03,Standard Class,C0192
ORD-04476,2022-08-02,2022-08-04,Standard Class,C0249
ORD-04477,2022-03-15,2022-03-21,Standard Class,C0364
ORD-04478,2023-05-24,2023-05-28,Standard Class,C0213
ORD-04479,2022-11-28,2022-12-01,Second Class,C0021
ORD-04480,2023-11-19,2023-11-23,Second Class,C0472
ORD-04481,2023-10-19,2023-10-22,Standard Class,C0155
ORD-04482,2024-10-24,2024-10-29,Standard Class,C0027
ORD-04483,2023-08-23,2023-08-26,First Class,C0077
ORD-04484,2024-12-11,2024-12-12,Standard Class,C0306
ORD-04485,2022-11-21,2022-11-23,Standard Class,C0413
ORD-04486,2024-09-18,2024-09-23,Standard Class,C0423
ORD-04487,2023-12-18,2023-12-21,Standard Class,C0057
ORD-04488,2023-12-24,2023-12-30,Standard Class,C0119
ORD-04489,2022-10-04,2022-10-06,Standard Class,C0476
ORD-04490,2023-06-20,2023-06-22,Standard Class,C0165
ORD-04491,2022-06-01,2022-06-03,Standard Class,C0477
ORD-04492,2024-08-12,2024-08-15,Standard Class,C0064
ORD-04493,2022-09-16,2022-09-19,Standard Class,C0048
ORD-04494,2022-11-20,2022-11-22,Standard Class,C0150
ORD-04495,2024-10-13,2024-10-17,Standard Class,C0484
ORD-04496,2024-05-18,2024-05-21,Standard Class,C0158
ORD-04497,2023-11-19,2023-11-21,Second Class,C0156
ORD-04498,2022-11-06,2022-11-09,Second Class,C0151
ORD-04499,2024-03-13,2024-03-17,Standard Class,C0225
ORD-04500,2024-12-15,2024-12-17,Standard Class,C0260
ORD-04501,2023-09-12,2023-09-14,Second Class,C0387
ORD-04502,2023-04-18,2023-04-21,Standard Class,C0256
ORD-04503,2023-04-06,2023-04-10,Standard Class,C0061
ORD-04504,2024-03-24,2024-03-29,Second Class,C0352
ORD-04505,2024-04-25,2024-04-28,First Class,C0260
ORD-04506,2023-10-29,2023-10-31,Standard Class,C0321
ORD-04507,2022-09-19,2022-09-24,Standard Class,C0396
ORD-04508,2022-12-21,2022-12-28,First Class,C0397
ORD-04509,2024-02-09,2024-02-13,Standard Class,C0162
ORD-04510,2022-06-29,2022-07-06,First Class,C0380
ORD-04511,2022-03-07,2022-03-11,Standard Class,C0443
ORD-04512,2024-03-30,2024-04-03,Standard Class,C0349
ORD-04513,2022-06-20,2022-06-23,Standard Class,C0457
ORD-04514,2023-04-19,2023-04-22,Same Day,C0031
ORD-04515,2023-06-18,2023-06-20,First Class,C0071
ORD-04516,2023-03-15,2023-03-20,Standard Class,C0397
ORD-04517,2024-04-14,2024-04-20,Second Class,C0438
ORD-04518,2022-08-15,2022-08-19,Standard Class,C0002
ORD-04519,2023-03-18,2023-03-21,Second Class,C0417
ORD-04520,2023-01-31,2023-02-02,First Class,C0050
ORD-04521,2023-12-29,2023-12-31,Standard Class,C0135
ORD-04522,2022-03-25,2022-03-27,Standard Class,C0146
ORD-04523,2024-11-02,2024-11-06,Same Day,C0179
ORD-04524,2023-11-24,2023-11-30,First Class,C0264
ORD-04525,2023-05-08,2023-05-09,Standard Class,C0311
ORD-04526,2024-08-27,2024-08-28,Standard Class,C0204
ORD-04527,2022-12-19,2022-12-23,Same Day,C0299
ORD-04528,2024-12-16,2024-12-18,Standard Class,C0187
ORD-04529,2022-02-09,2022-02-14,Standard Class,C0030
ORD-04530,2023-10-02,2023-10-05,Standard Class,C0059
ORD-04531,2022-06-22,2022-06-24,First Class,C0009
ORD-04532,2022-09-16,2022-09-18,Standard Class,C0476
ORD-04533,2023-06-01,2023-06-03,Standard Class,C0324
ORD-04534,2023-12-31,2024-01-03,Standard Class,C0167
ORD-04535,2023-06-07,2023-06-09,First Class,C0337
ORD-04536,2024-04-18,2024-04-21,Second Class,C0395
ORD-04537,2022-04-27,2022-04-30,Second Class,C0379
ORD-04538,2022-07-03,2022-07-04,Standard Class,C0386
ORD-04539,2022-06-11,2022-06-12,First Class,C0279
ORD-04540,2023-06-27,2023-06-30,Second Class,C0191
ORD-04541,2024-04-18,2024-04-22,Second Class,C0242
ORD-04542,2024-12-25,2024-12-31,Same Day,C0278
ORD-04543,2024-12-29,2024-12-31,Standard Class,C0445
ORD-04544,2023-03-23,2023-03-25,Second Class,C0154
ORD-04545,2023-02-20,2023-02-22,First Class,C0396
ORD-04546,2023-06-16,2023-06-19,Second Class,C0160
ORD-04547,2023-03-17,2023-03-21,Standard Class,C0265
ORD-04548,2024-01-08,2024-01-13,Standard Class,C0235
ORD-04549,2023-04-09,2023-04-13,Second Class,C0453
ORD-04550,2023-01-31,2023-02-02,Standard Class,C0346
ORD-04551,2023-12-12,2023-12-15,Standard Class,C0199
ORD-04552,2023-01-30,2023-02-05,First Class,C0477
ORD-04553,2022-11-22,2022-11-25,Standard Class,C0033
ORD-04554,2024-01-20,2024-01-23,Standard Class,C0408
ORD-04555,2024-12-29,2025-01-04,Second Class,C0089
ORD-04556,2023-10-04,2023-10-08,Standard Class,C0095
ORD-04557,2022-08-02,2022-08-06,Standard Class,C0221
ORD-04558,2023-01-04,2023-01-06,Standard Class,C0069
ORD-04559,2022-02-18,2022-02-21,Standard Class,C0294
ORD-04560,2024-12-11,2024-12-13,Standard Class,C0237
ORD-04561,2022-05-13,2022-05-17,Standard Class,C0395
ORD-04562,2024-09-25,2024-09-27,Standard Class,C0160
ORD-04563,2024-02-25,2024-03-01,Standard Class,C0320
ORD-04564,2023-01-08,2023-01-13,Standard Class,C0328
ORD-04565,2023-04-24,2023-04-27,First Class,C0276
ORD-04566,2024-04-11,2024-04-13,Standard Class,C0290
ORD-04567,2023-10-12,2023-10-13,Second Class,C0367
ORD-04568,2023-11-13,2023-11-17,Standard Class,C0042
ORD-04569,2023-11-19,2023-11-23,Second Class,C0392
ORD-04570,2022-03-23,2022-03-27,Second Class,C0066
ORD-04571,2022-03-28,2022-03-31,Standard Class,C0021
ORD-04572,2022-08-13,2022-08-16,Standard Class,C0335
ORD-04573,2022-01-16,2022-01-20,Standard Class,C0070
ORD-04574,2024-04-01,2024-04-04,Second Class,C0261
ORD-04575,2022-06-12,2022-06-16,Standard Class,C0246
ORD-04576,2023-05-29,2023-06-02,First Class,C0323
ORD-04577,2022-12-16,2022-12-18,Standard Class,C0235
ORD-04578,2023-11-12,2023-11-14,Standard Class,C0427
ORD-04579,2022-06-30,2022-07-03,Standard Class,C0272
ORD-04580,2024-01-13,2024-01-15,First Class,C0099
ORD-04581,2023-10-22,2023-10-26,Standard Class,C0329
ORD-04582,2023-05-08,2023-05-12,Second Class,C0035
ORD-04583,2024-07-11,2024-07-16,Standard Class,C0339
ORD-04584,2022-05-08,2022-05-12,Standard Class,C0171
ORD-04585,2023-07-19,2023-07-21,Second Class,C0110
ORD-04586,2023-07-04,2023-07-06,First Class,C0482
ORD-04587,2023-03-29,2023-04-03,Standard Class,C0295
ORD-04588,2023-04-16,2023-04-18,Standard Class,C0010
ORD-04589,2024-09-14,2024-09-18,Second Class,C0202
ORD-04590,2024-01-08,2024-01-12,Standard Class,C0404
ORD-04591,2022-08-12,2022-08-15,Second Class,C0257
ORD-04592,2022-06-03,2022-06-06,Standard Class,C0262
ORD-04593,2023-07-14,2023-07-17,Standard Class,C0181
ORD-04594,2022-12-17,2022-12-22,First Class,C0430
ORD-04595,2022-12-15,2022-12-17,Standard Class,C0066
ORD-04596,2022-07-01,2022-07-07,Same Day,C0294
ORD-04597,2023-09-29,2023-10-02,First Class,C0161
ORD-04598,2024-10-14,2024-10-21,Second Class,C0067
ORD-04599,2022-06-28,2022-06-30,Standard Class,C0100
ORD-04600,2024-11-28,2024-11-30,First Class,C0077
ORD-04601,2024-02-11,2024-02-16,Second Class,C0035
ORD-04602,2024-06-12,2024-06-17,Standard Class,C0463
ORD-04603,2024-10-23,2024-10-26,Standard Class,C0045
ORD-04604,2024-10-12,2024-10-16,Standard Class,C0150
ORD-04605,2022-03-05,2022-03-10,Same Day,C0491
ORD-04606,2022-01-29,2022-01-30,First Class,C0068
ORD-04607,2023-01-07,2023-01-10,First Class,C0254
ORD-04608,2022-04-07,2022-04-12,Second Class,C0017
ORD-04609,2024-09-19,2024-09-22,Standard Class,C0261
ORD-04610,2022-01-21,2022-01-24,Standard Class,C0213
ORD-04611,2024-01-05,2024-01-09,Standard Class,C0313
ORD-04612,2024-12-05,2024-12-08,Standard Class,C0256
ORD-04613,2022-03-07,2022-03-08,Standard Class,C0216
ORD-04614,2023-08-26,2023-09-01,First Class,C0351
ORD-04615,2022-12-04,2022-12-07,Same Day,C0424
ORD-04616,2022-05-03,2022-05-08,Standard Class,C0286
ORD-04617,2023-03-23,2023-03-28,Second Class,C0426
ORD-04618,2023-09-03,2023-09-05,Standard Class,C0007
ORD-04619,2023-11-02,2023-11-04,Standard Class,C0497
ORD-04620,2023-09-07,2023-09-10,Second Class,C0380
ORD-04621,2024-06-15,2024-06-18,Standard Class,C0199
ORD-04622,2022-10-08,2022-10-12,First Class,C0091
ORD-04623,2024-12-02,2024-12-06,Second Class,C0472
ORD-04624,2023-08-19,2023-08-22,Second Class,C0147
ORD-04625,2023-12-04,2023-12-06,Standard Class,C0425
ORD-04626,2024-12-10,2024-12-13,Standard Class,C0418
ORD-04627,2022-07-29,2022-08-01,Standard Class,C0150
ORD-04628,2022-05-06,2022-05-09,Second Class,C0052
ORD-04629,2023-05-07,2023-05-09,First Class,C0243
ORD-04630,2024-08-17,2024-08-21,Standard Class,C0219
ORD-04631,2024-08-27,2024-08-29,Second Class,C0006
ORD-04632,2023-08-04,2023-08-07,Standard Class,C0458
ORD-04633,2024-02-16,2024-02-20,Standard Class,C0109
ORD-04634,2022-09-15,2022-09-16,Second Class,C0351
ORD-04635,2022-08-18,2022-08-21,Second Class,C0409
ORD-04636,2022-07-08,2022-07-11,Standard Class,C0066
ORD-04637,2022-01-10,2022-01-11,Standard Class,C0010
ORD-04638,2023-11-07,2023-11-09,Standard Class,C0202
ORD-04639,2023-05-17,2023-05-23,Standard Class,C0282
ORD-04640,2022-03-26,2022-03-29,First Class,C0389
ORD-04641,2022-02-18,2022-02-25,Standard Class,C0214
ORD-04642,2024-04-17,2024-04-20,Standard Class,C0068
ORD-04643,2024-10-04,2024-10-07,Standard Class,C0247
ORD-04644,2023-11-20,2023-11-23,Same Day,C0354
ORD-04645,2023-01-22,2023-01-25,Second Class,C0327
ORD-04646,2024-08-27,2024-08-29,Second Class,C0050
ORD-04647,2024-10-02,2024-10-05,Standard Class,C0017
ORD-04648,2022-08-06,2022-08-09,First Class,C0011
ORD-04649,2024-10-01,2024-10-03,Standard Class,C0309
ORD-04650,2022-09-12,2022-09-14,Second Class,C0306
ORD-04651,2022-08-24,2022-08-26,Same Day,C0392
ORD-04652,2024-11-15,2024-11-18,Standard Class,C0476
ORD-04653,2022-09-28,2022-10-02,Standard Class,C0124
ORD-04654,2022-05-03,2022-05-08,Standard Class,C0492
ORD-04655,2023-10-18,2023-10-20,Standard Class,C0225
ORD-04656,2022-09-16,2022-09-18,Standard Class,C0244
ORD-04657,2024-08-05,2024-08-08,First Class,C0318
ORD-04658,2022-02-16,2022-02-21,Standard Class,C0473
ORD-04659,2024-05-12,2024-05-13,Second Class,C0469
ORD-04660,2023-06-09,2023-06-13,First Class,C0332
ORD-04661,2024-06-06,2024-06-09,Same Day,C0379
ORD-04662,2022-07-27,2022-07-29,Standard Class,C0346
ORD-04663,2024-01-17,2024-01-20,Standard Class,C0029
ORD-04664,2022-05-29,2022-05-31,Standard Class,C0358
ORD-04665,2023-03-14,2023-03-19,Standard Class,C0483
ORD-04666,2022-06-04,2022-06-07,Second Class,C0357
ORD-04667,2022-12-24,2022-12-27,Standard Class,C0366
ORD-04668,2023-04-01,2023-04-04,Standard Class,C0428
ORD-04669,2024-02-15,2024-02-19,Standard Class,C0365
ORD-04670,2023-09-21,2023-09-24,Second Class,C0429
ORD-04671,2024-04-11,2024-04-12,Standard Class,C0285
ORD-04672,2023-05-01,2023-05-04,Standard Class,C0497
ORD-04673,2023-06-17,2023-06-19,Standard Class,C0472
ORD-04674,2022-07-19,2022-07-23,Standard Class,C0059
ORD-04675,2023-01-06,2023-01-08,Second Class,C0143
ORD-04676,2024-10-10,2024-10-13,Standard Class,C0326
ORD-04677,2024-05-02,2024-05-04,First Class,C0352
ORD-04678,2022-09-05,2022-09-11,Standard Class,C0300
ORD-04679,2024-02-27,2024-03-01,Standard Class,C0226
ORD-04680,2022-09-21,2022-09-24,Standard Class,C0164
ORD-04681,2024-12-17,2024-12-23,Standard Class,C0084
ORD-04682,2022-01-31,2022-02-03,Second Class,C0377
ORD-04683,2023-08-28,2023-09-03,Standard Class,C0313
ORD-04684,2023-05-17,2023-05-18,Second Class,C0117
ORD-04685,2024-06-04,2024-06-07,Standard Class,C0320
ORD-04686,2023-07-03,2023-07-07,Same Day,C0204
ORD-04687,2024-04-18,2024-04-23,Second Class,C0355
ORD-04688,2024-04-27,2024-04-29,Second Class,C0497
ORD-04689,2023-09-06,2023-09-12,Standard Class,C0294
ORD-04690,2023-02-16,2023-02-19,Same Day,C0145
ORD-04691,2023-03-08,2023-03-13,Same Day,C0027
ORD-04692,2023-11-09,2023-11-12,Standard Class,C0017
ORD-04693,2022-06-08,2022-06-10,Standard Class,C0063
ORD-04694,2022-01-14,2022-01-20,Standard Class,C0267
ORD-04695,2023-01-08,2023-01-14,Standard Class,C0064
ORD-04696,2022-08-13,2022-08-16,Standard Class,C0039
ORD-04697,2023-05-26,2023-05-27,Standard Class,C0130
ORD-04698,2023-08-26,2023-08-28,First Class,C0115
ORD-04699,2022-08-04,2022-08-07,Standard Class,C0450
ORD-04700,2024-09-14,2024-09-15,First Class,C0438
ORD-04701,2024-04-19,2024-04-22,Standard Class,C0413
ORD-04702,2023-12-28,2023-12-31,Second Class,C0045
ORD-04703,2023-07-08,2023-07-12,Standard Class,C0216
ORD-04704,2024-12-01,2024-12-03,Second Class,C0088
ORD-04705,2023-11-07,2023-11-10,Standard Class,C0336
ORD-04706,2024-05-22,2024-05-25,Standard Class,C0415
ORD-04707,2022-10-10,2022-10-14,First Class,C0177
ORD-04708,2024-12-17,2024-12-20,Standard Class,C0491
ORD-04709,2024-04-13,2024-04-16,Standard Class,C0265
ORD-04710,2023-06-21,2023-06-25,Standard Class,C0411
ORD-04711,2024-07-11,2024-07-16,First Class,C0440
ORD-04712,2024-04-21,2024-04-25,Standard Class,C0105
ORD-04713,2024-08-05,2024-08-11,Second Class,C0381
ORD-04714,2023-10-27,2023-10-31,Standard Class,C0334
ORD-04715,2022-03-08,2022-03-12,Standard Class,C0301
ORD-04716,2022-01-06,2022-01-08,First Class,C0473
ORD-04717,2023-09-29,2023-10-02,Standard Class,C0171
ORD-04718,2022-11-10,2022-11-13,Second Class,C0108
ORD-04719,2023-07-19,2023-07-21,Standard Class,C0406
ORD-04720,2024-04-05,2024-04-08,Standard Class,C0355
ORD-04721,2023-05-21,2023-05-23,Standard Class,C0161
ORD-04722,2024-10-22,2024-10-26,Standard Class,C0283
ORD-04723,2022-07-23,2022-07-26,Second Class,C0040
ORD-04724,2023-10-24,2023-10-27,Second Class,C0026
ORD-04725,2024-03-15,2024-03-22,Standard Class,C0083
ORD-04726,2023-02-08,2023-02-11,Standard Class,C0173
ORD-04727,2023-06-20,2023-06-23,Standard Class,C0487
ORD-04728,2023-07-31,2023-08-03,Second Class,C0173
ORD-04729,2024-02-02,2024-02-07,First Class,C0282
ORD-04730,2022-04-27,2022-04-30,Standard Class,C0070
ORD-04731,2023-09-20,2023-09-24,Standard Class,C0323
ORD-04732,2024-01-19,2024-01-21,Standard Class,C0006
ORD-04733,2022-04-15,2022-04-18,Same Day,C0284
ORD-04734,2023-05-10,2023-05-12,First Class,C0195
ORD-04735,2022-02-15,2022-02-19,Standard Class,C0013
ORD-04736,2024-04-02,2024-04-07,Standard Class,C0063
ORD-04737,2024-09-08,2024-09-12,Standard Class,C0013
ORD-04738,2024-08-17,2024-08-21,Standard Class,C0249
ORD-04739,2024-04-24,2024-04-27,Second Class,C0205
ORD-04740,2023-03-25,2023-03-29,Standard Class,C0385
ORD-04741,2023-06-20,2023-06-23,First Class,C0253
ORD-04742,2023-05-26,2023-05-30,Standard Class,C0040
ORD-04743,2023-06-24,2023-06-26,Standard Class,C0165
ORD-04744,2022-01-16,2022-01-18,Second Class,C0031
ORD-04745,2022-08-31,2022-09-03,Standard Class,C0500
ORD-04746,2024-06-30,2024-07-03,First Class,C0017
ORD-04747,2024-01-31,2024-02-02,Standard Class,C0137
ORD-04748,2023-12-06,2023-12-10,Standard Class,C0365
ORD-04749,2022-04-25,2022-04-27,Second Class,C0320
ORD-04750,2023-02-01,2023-02-03,Standard Class,C0313
ORD-04751,2023-01-29,2023-02-02,Standard Class,C0397
ORD-04752,2024-09-04,2024-09-07,Same Day,C0165
ORD-04753,2022-10-24,2022-10-28,Standard Class,C0398
ORD-04754,2024-09-28,2024-10-01,Standard Class,C0459
ORD-04755,2022-06-27,2022-07-03,First Class,C0281
ORD-04756,2024-08-24,2024-08-27,Standard Class,C0223
ORD-04757,2022-11-11,2022-11-12,Standard Class,C0122
ORD-04758,2024-11-28,2024-12-01,Standard Class,C0078
ORD-04759,2022-09-16,2022-09-18,Standard Class,C0313
ORD-04760,2022-01-07,2022-01-13,Same Day,C0327
ORD-04761,2022-02-18,2022-02-20,Standard Class,C0088
ORD-04762,2022-06-10,2022-06-13,Standard Class,C0113
ORD-04763,2022-06-25,2022-06-27,Standard Class,C0100
ORD-04764,2024-10-22,2024-10-27,Standard Class,C0426
ORD-04765,2024-09-27,2024-09-30,Second Class,C0426
ORD-04766,2023-03-31,2023-04-07,Standard Class,C0303
ORD-04767,2022-10-03,2022-10-04,Second Class,C0372
ORD-04768,2023-05-13,2023-05-15,Standard Class,C0428
ORD-04769,2023-11-07,2023-11-09,Second Class,C0425
ORD-04770,2024-11-17,2024-11-22,Standard Class,C0387
ORD-04771,2024-10-21,2024-10-26,Standard Class,C0239
ORD-04772,2022-02-25,2022-02-27,Second Class,C0492
ORD-04773,2023-07-01,2023-07-02,Standard Class,C0346
ORD-04774,2022-02-05,2022-02-09,Standard Class,C0111
ORD-04775,2023-03-15,2023-03-17,Standard Class,C0090
ORD-04776,2023-08-18,2023-08-20,Standard Class,C0385
ORD-04777,2022-11-03,2022-11-04,Second Class,C0463
ORD-04778,2023-09-11,2023-09-12,Standard Class,C0139
ORD-04779,2022-12-23,2022-12-25,First Class,C0485
ORD-04780,2022-06-30,2022-07-02,Standard Class,C0135
ORD-04781,2022-03-09,2022-03-12,First Class,C0012
ORD-04782,2022-10-19,2022-10-24,Standard Class,C0244
ORD-04783,2023-11-23,2023-11-26,First Class,C0422
ORD-04784,2022-06-30,2022-07-04,Standard Class,C0182
ORD-04785,2023-03-10,2023-03-12,Standard Class,C0195
ORD-04786,2024-07-02,2024-07-06,First Class,C0362
ORD-04787,2022-03-07,2022-03-10,Standard Class,C0122
ORD-04788,2024-11-10,2024-11-14,Standard Class,C0053
ORD-04789,2023-01-19,2023-01-21,Second Class,C0474
ORD-04790,2022-02-08,2022-02-13,Standard Class,C0478
ORD-04791,2024-04-01,2024-04-03,Standard Class,C0416
ORD-04792,2023-08-25,2023-08-28,Standard Class,C0356
ORD-04793,2024-02-24,2024-03-01,Second Class,C0173
ORD-04794,2023-11-02,2023-11-05,Standard Class,C0179
ORD-04795,2023-04-24,2023-04-27,First Class,C0293
ORD-04796,2023-07-15,2023-07-21,Second Class,C0375
ORD-04797,2022-04-11,2022-04-14,Second Class,C0059
ORD-04798,2023-05-29,2023-05-31,Standard Class,C0054
ORD-04799,2022-06-25,2022-07-02,First Class,C0402
ORD-04800,2022-08-26,2022-08-28,Standard Class,C0257
ORD-04801,2024-06-28,2024-07-03,First Class,C0245
ORD-04802,2024-12-18,2024-12-20,Standard Class,C0149
ORD-04803,2024-05-20,2024-05-24,Second Class,C0284
ORD-04804,2023-05-10,2023-05-13,Standard Class,C0368
ORD-04805,2024-08-04,2024-08-11,Standard Class,C0016
ORD-04806,2024-01-25,2024-01-28,Standard Class,C0176
ORD-04807,2022-07-30,2022-07-31,Standard Class,C0028
ORD-04808,2022-05-20,2022-05-24,Standard Class,C0406
ORD-04809,2023-06-25,2023-06-27,Standard Class,C0467
ORD-04810,2022-09-27,2022-10-01,Standard Class,C0368
ORD-04811,2024-11-01,2024-11-06,Second Class,C0129
ORD-04812,2023-05-21,2023-05-24,Standard Class,C0223
ORD-04813,2022-02-01,2022-02-05,Standard Class,C0372
ORD-04814,2024-12-28,2024-12-30,Second Class,C0244
ORD-04815,2024-03-23,2024-03-26,First Class,C0426
ORD-04816,2022-12-28,2022-12-31,Standard Class,C0354
ORD-04817,2024-07-17,2024-07-21,Standard Class,C0238
ORD-04818,2022-04-10,2022-04-11,Standard Class,C0232
ORD-04819,2022-01-09,2022-01-13,Second Class,C0326
ORD-04820,2023-11-28,2023-11-30,Second Class,C0092
ORD-04821,2024-11-18,2024-11-22,Second Class,C0003
ORD-04822,2023-04-07,2023-04-08,Standard Class,C0479
ORD-04823,2024-07-09,2024-07-14,First Class,C0464
ORD-04824,2023-01-25,2023-01-27,Standard Class,C0081
ORD-04825,2023-09-24,2023-09-27,Standard Class,C0044
ORD-04826,2023-11-13,2023-11-15,Standard Class,C0155
ORD-04827,2022-06-06,2022-06-10,Standard Class,C0435
ORD-04828,2022-12-01,2022-12-04,Second Class,C0024
ORD-04829,2022-09-17,2022-09-21,Second Class,C0404
ORD-04830,2022-03-23,2022-03-25,Same Day,C0416
ORD-04831,2024-01-24,2024-01-28,Standard Class,C0099
